1.0,0.0233029662575,0.0001025379428639495
1.2,0.0669698594757,0.00014092256974848228
1.4,0.144124006093,0.00045255537686374057
1.6,0.260979059741,0.0008549713778891196
1.8,0.439220443712,0.0011265669211061762
2.0,0.728872655681,0.002013158064060317
2.1,0.959311363764,0.00450119377215886
2.2,1.28947101264,0.003940103159846456
2.3,1.55379939032,0.008053220661870811
2.4,1.40613438418,0.0041870366242610455
2.6,0.802377525708,0.005502247422033133
2.8,0.535299188025,0.0039153138843244515
3.0,0.406496384005,0.0022055412801705292
3.25,0.308775128683,0.0020918288197912262
3.5,0.24423935855,0.0022815407986252795
3.75,0.206602183079,0.0017697101136179057
4.0,0.171090854108,0.001484163094782187
4.25,0.145143349429,0.001847051215361629
4.5,0.124315019869,0.0013837989922130345
4.75,0.108914966387,0.001272036723740569
5.0,0.0983258943104,0.000844461633134858
