1.0,1.00000612247,3.0213408322623466e-08
1.2,1.00002770057,7.0769622170801e-08
1.4,1.00009399877,4.5156501435506174e-07
1.6,1.00027955934,1.4384573884644822e-06
1.8,1.00086783373,3.135269471677217e-06
2.0,1.003721094,2.969211742639203e-05
2.1,1.01003531989,0.0001073007023245022
2.2,1.03246960337,0.00023690360662476098
2.3,1.09820876975,0.0009083973855384675
2.4,1.21346801071,0.0011365261108496284
2.6,1.42297541332,0.0010343386667969288
2.8,1.50703020661,0.0017490722109559408
3.0,1.53096271405,0.0014621816092988387
3.25,1.54482112922,0.002511817543759792
3.5,1.55912982017,0.002654318067440755
3.75,1.56333024679,0.0029241587053257566
4.0,1.563735752,0.0040767345945239165
4.25,1.56443269894,0.002780265727693989
4.5,1.5637644888,0.003697629400274225
4.75,1.57201173391,0.003090906102996855
5.0,1.57825190287,0.0032286152708403413
