1.0,0.99926625,1.4852283453566148e-05
1.2,0.997027,3.8176854143801784e-05
1.4,0.99131475,5.9706981193408566e-05
1.6,0.979039,8.32159174770562e-05
1.8,0.956161,0.00017408458989206886
2.0,0.918884,0.0003109993301159278
2.1,0.8939725,0.0003914531332621727
2.2,0.86578775,0.0004452362746663454
2.3,0.83310625,0.0006685251439487497
2.4,0.798846,0.0005099183213366612
2.6,0.729893,0.0006628144746242532
2.8,0.66140275,0.0007794149738039207
3.0,0.60136625,0.000525127398567821
3.25,0.53846275,0.0004980805448577979
3.5,0.4890505,0.0007514097676324564
3.75,0.44954975,0.0006040813100654366
4.0,0.4182315,0.0004088936971316927
4.25,0.39387275,0.0007515041814421038
4.5,0.3733825,0.000380861960994482
4.75,0.356719,0.0006702951464344883
5.0,0.34223025,0.00041476624106003934
