1.0,1.00009932461,2.0780813658452086e-06
1.2,1.00045868841,9.584595278411255e-06
1.4,1.00158633407,2.2092628069558992e-05
1.6,1.00482886915,3.555938639566914e-05
1.8,1.01291224434,0.00011892202343302905
2.0,1.02892102995,0.00023333789823966078
2.1,1.04128232323,0.0003101803917157269
2.2,1.05641989645,0.0003536267932119945
2.3,1.07579092507,0.0005090903745394595
2.4,1.09727241184,0.00030426393130113526
2.6,1.14439427911,0.0006313090502862005
2.8,1.19690498182,0.0007343144406363985
3.0,1.24721649813,0.000598069436884873
3.25,1.30353850472,0.0009057564368370859
3.5,1.35037253501,0.0012775363653356327
3.75,1.38857859073,0.0009524703030899996
4.0,1.42025344226,0.001127650713234518
4.25,1.44311594014,0.0010752073135753353
4.5,1.46303675929,0.0010622205809489296
4.75,1.4781139863,0.0014070922431346845
5.0,1.49152823269,0.0010686242038261038
