1.0,1.00000678401,5.676149414402518e-07
1.2,1.00002474319,1.4127404558365487e-06
1.4,1.0000824664,3.737545386135237e-06
1.6,1.00028151772,2.0375138356472784e-05
1.8,1.00080508,7.357453901722035e-05
2.0,1.00305985051,0.0004954686727530021
2.1,1.0060190901,0.000513263279721914
2.2,1.03787961395,0.016224241955498254
2.3,1.10756580955,0.049056346934598254
2.4,1.20707118143,0.05004765534964888
2.6,1.42332292109,0.04175041785677498
2.8,1.51070895228,0.02669215059189618
3.0,1.52387014485,0.03771649269145978
3.25,1.55579907961,0.01592621760671626
3.5,1.55487243153,0.016658353097913196
3.75,1.57721780916,0.011995020118651237
4.0,1.5797601426,0.009250981565859885
4.25,1.59347299064,0.018025273840680995
4.5,1.57799051729,0.01427541152681829
4.75,1.56222260377,0.011096860363715188
5.0,1.55955512743,0.01189609021099756
