1.0,-1.996298,0.00033413836111149134
1.2,-1.985812,0.000488109277418007
1.4,-1.959,0.0009910936719466849
1.6,-1.9225,0.0008689968674386581
1.8,-1.8668,0.001728009773649938
2.0,-1.800732,0.0022759363396790584
2.1,-1.761854,0.001979241268764662
2.2,-1.721942,0.0023990154462198866
2.3,-1.683168,0.002512238842141388
2.4,-1.642358,0.0021835881785272904
2.6,-1.561156,0.0017303379246120625
2.8,-1.47816,0.002924982051245338
3.0,-1.401038,0.0024230622498667732
3.25,-1.30724,0.00228733712231343
3.5,-1.221826,0.002942272817621285
3.75,-1.140058,0.0031802745513899986
4.0,-1.073212,0.0030604098490968914
4.25,-1.009274,0.002115538386957286
4.5,-0.951644,0.0026641768376472605
4.75,-0.898894,0.0015063216419114972
5.0,-0.851328,0.00254967745237035
