1.0,-1.9974535,0.000204422357426346
1.2,-1.9885915,0.00046625609910738236
1.4,-1.9679785,0.0007547526453773436
1.6,-1.92776625,0.0015326380783228415
1.8,-1.85784075,0.0013209180335252604
2.0,-1.761717,0.004073442729014002
2.1,-1.69029125,0.003202910942716523
2.2,-1.61852475,0.004721792701141861
2.3,-1.54627175,0.006697382677521572
2.4,-1.46760125,0.004500019093327607
2.6,-1.30353225,0.005470520826947698
2.8,-1.14399925,0.005243224822070074
3.0,-1.02104475,0.005408439372998624
3.25,-0.88678225,0.0030309475152674966
3.5,-0.77502275,0.0035826676794509004
3.75,-0.692851,0.004145167219519828
4.0,-0.62269125,0.0025695813334408214
4.25,-0.5692435,0.0025682423788792427
4.5,-0.5248885,0.0027229126868117993
4.75,-0.48667075,0.002044128347580991
5.0,-0.4552655,0.0023573192106939055
