1.0,1.00092457423,8.95384259718842e-05
1.2,1.00353541906,0.00012895970087247933
1.4,1.01039866609,0.0002808447160620575
1.6,1.01972783478,0.0002557898239350132
1.8,1.03430187707,0.00046098740312679214
2.0,1.05207346443,0.0006847775497344155
2.1,1.0627873114,0.0006004555193656988
2.2,1.07407505186,0.0007199288947659924
2.3,1.08516202727,0.0008214871845516273
2.4,1.0968471657,0.0006657483707619893
2.6,1.12127219447,0.0005551718608314734
2.8,1.14695135996,0.0009874055335199197
3.0,1.17202220469,0.00089074043398485
3.25,1.20319403434,0.0009150572264900818
3.5,1.23269375223,0.0011861958577473934
3.75,1.26199460201,0.0012874596038785237
4.0,1.28671490981,0.0013993207749613433
4.25,1.3111384187,0.0007916997809875764
4.5,1.33337954304,0.0011675404509102617
4.75,1.35471359787,0.0006692828946324019
5.0,1.37426122955,0.0012241078485878028
