1.0,0.02117022786,0.001763555899499451
1.2,0.0679279397222,0.0029903037078930737
1.4,0.14605405448,0.0039668913177042155
1.6,0.261195825285,0.006708259386600213
1.8,0.429333243059,0.0070735142369825945
2.0,0.58405050196,0.010878633005182431
2.1,0.684213060959,0.009207048775355857
2.2,0.752853018845,0.008309216851125768
2.3,0.779161189382,0.009960413445430645
2.4,0.804421894311,0.007620986206164953
2.6,0.784064547519,0.004907514171240743
2.8,0.70777878743,0.0026179660296251506
3.0,0.597887635643,0.003037611268819527
3.25,0.481153891672,0.003798797344201442
3.5,0.370805753356,0.0024681870127953786
3.75,0.296709945,0.002101242865784346
4.0,0.238104369939,0.0019497475293754783
4.25,0.194860932772,0.0015501224182374654
4.5,0.164285103634,0.0014393552456954176
4.75,0.138446298024,0.0009993621050139693
5.0,0.118810679632,0.0007944978932176847
